# Real capture from an ESP32 (passive build, 20 MHz, sig_mode=0).
# Source MAC addresses replaced with placeholders.
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-50,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283442331,0,255,0,0,1284.2,128,[-1 -16 15 0 -24 6 -26 6 -22 6 -23 7 -22 8 -22 8 -21 9 -21 8 -19 8 -21 7 -19 8 -20 8 -21 8 -19 6 -20 7 -18 6 -19 7 -18 6 -17 5 -17 5 -17 4 -15 4 -15 2 -15 2 -15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 4 -13 4 -13 3 -15 3 -14 3 -16 4 -16 3 -16 3 -17 2 -17 3 -19 2 -19 2 -19 2 -19 1 -21 2 -20 2 -22 2 -20 2 -22 3 -21 4 -21 5 -22 5 -22 5 -24 6 -24 6 -24 7 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-50,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283484143,0,1522,0,0,1284.24,128,[-14 37 95 0 -3 -26 -2 -24 -2 -26 -3 -25 -3 -24 -3 -24 -3 -23 -5 -22 -4 -23 -4 -22 -4 -21 -4 -20 -4 -20 -5 -22 -4 -20 -3 -21 -3 -20 -3 -20 -2 -19 -1 -18 -2 -17 -1 -17 0 -16 0 -15 1 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -13 -1 -13 -1 -14 -1 -14 -1 -16 -1 -16 0 -17 0 -17 1 -18 2 -19 2 -20 3 -20 3 -20 2 -20 2 -19 1 -21 1 -20 1 -22 1 -22 1 -23 0 -23 -1 -23 -1 -24 0 -26 0 -26 -1 -26 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-44,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283523280,0,98,0,0,1284.28,128,[98 32 6 0 -34 -16 -29 -14 -23 -11 -17 -6 -11 -1 -6 4 -1 10 1 15 5 20 8 25 9 28 9 31 7 34 5 34 3 34 2 31 0 26 -1 22 -1 16 0 11 1 6 4 0 6 -4 9 -6 12 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 4 1 4 -3 6 -7 9 -11 12 -14 15 -17 18 -19 21 -20 23 -21 25 -20 25 -19 23 -16 21 -14 17 -12 12 -10 6 -8 -1 -7 -7 -7 -14 -7 -21 -7 -27 -9 -32 -10 -37 -12 -41 -14 -42 -16 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283571382,0,98,0,0,1284.32,128,[98 32 6 0 -22 31 -19 25 -14 20 -9 14 -3 10 3 6 9 1 15 -1 20 -4 25 -6 29 -6 32 -6 34 -5 35 -3 33 -1 31 0 26 1 22 2 16 1 11 0 6 -2 0 -4 -3 -7 -5 -11 -7 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -3 2 -4 -1 -6 -5 -8 -8 -12 -11 -15 -13 -18 -15 -22 -15 -25 -15 -28 -13 -30 -12 -30 -10 -27 -8 -24 -8 -19 -7 -15 -7 -9 -7 -2 -8 5 -9 12 -10 18 -13 25 -15 29 -18 34 -20 37 -22 37 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283612475,0,102,0,0,1284.37,128,[102 96 6 0 36 -6 30 -5 23 -5 16 -4 9 -5 1 -6 -6 -7 -13 -9 -19 -11 -24 -13 -27 -14 -29 -17 -30 -18 -29 -20 -28 -21 -25 -20 -20 -18 -16 -15 -12 -12 -9 -8 -6 -3 -3 2 -1 6 -1 10 -1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -5 -4 -1 -4 3 -4 7 -6 12 -7 16 -9 20 -11 23 -14 25 -16 27 -17 26 -18 26 -17 22 -15 20 -12 16 -9 13 -4 9 2 5 8 1 14 -2 20 -6 26 -8 31 -10 36 -10 40 -11 42 -10 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283658165,0,102,0,0,1284.41,128,[102 96 6 0 14 34 11 28 9 22 7 15 6 7 5 -1 5 -7 6 -14 6 -21 6 -26 8 -29 9 -31 11 -33 13 -33 13 -31 14 -29 13 -24 11 -19 8 -14 5 -10 1 -6 -3 -2 -8 0 -11 1 -15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -6 0 -4 -5 -3 -9 -2 -14 -2 -18 -3 -22 -3 -26 -5 -28 -7 -30 -9 -31 -10 -30 -11 -27 -10 -24 -9 -19 -8 -16 -5 -10 -2 -5 3 0 8 4 13 8 18 12 24 16 28 18 33 19 37 19 39 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283697742,0,98,0,0,1284.45,128,[98 32 6 0 7 36 6 30 5 24 4 15 5 9 5 1 6 -7 8 -13 9 -19 11 -24 13 -27 15 -29 17 -30 18 -31 18 -29 19 -26 16 -21 14 -17 10 -12 6 -9 2 -6 -3 -3 -8 -1 -12 -1 -15 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -5 0 -4 -4 -4 -8 -4 -13 -5 -17 -6 -22 -7 -24 -9 -27 -11 -29 -14 -29 -16 -27 -17 -24 -15 -21 -14 -17 -11 -15 -8 -10 -3 -6 2 -1 7 2 14 5 19 8 26 10 31 11 37 11 40 11 41 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-49,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283773800,0,118,0,0,1284.49,128,[118 96 7 0 19 -18 19 -18 18 -17 18 -17 17 -18 16 -18 16 -17 16 -17 15 -16 15 -17 15 -16 14 -17 14 -17 14 -16 14 -16 14 -16 14 -15 14 -14 13 -13 13 -13 13 -12 13 -11 13 -10 12 -9 12 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -10 9 -10 10 -10 11 -10 11 -11 12 -11 13 -11 13 -11 14 -11 15 -11 16 -11 17 -11 17 -11 17 -11 17 -12 17 -12 17 -12 17 -13 18 -13 18 -14 17 -15 18 -15 18 -15 19 -16 20 -17 21 -17 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283819431,0,98,0,0,1284.54,128,[98 32 6 0 -25 -11 -20 -9 -17 -8 -12 -4 -8 -1 -3 3 0 6 3 10 5 13 8 17 9 19 9 21 8 22 8 23 6 22 5 22 3 18 2 15 1 11 1 7 1 3 2 -1 4 -4 5 -6 7 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 1 3 -2 5 -4 7 -7 9 -9 12 -10 14 -11 16 -12 19 -12 19 -11 20 -10 18 -9 15 -7 12 -7 9 -6 4 -5 0 -5 -5 -5 -10 -5 -15 -5 -19 -6 -23 -7 -27 -9 -29 -10 -30 -11 ]
CSI_DATA,PASSIVE,AA:BB:CC:00:00:01,-45,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,1283902555,0,98,0,0,1284.58,128,[98 32 6 0 -4 -26 -4 -22 -3 -17 -3 -12 -4 -7 -5 -2 -6 4 -7 8 -9 12 -11 16 -12 17 -14 19 -15 20 -16 19 -16 18 -16 16 -14 13 -12 10 -9 7 -6 5 -3 3 1 2 5 1 8 1 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 3 -1 2 2 2 5 2 9 2 12 3 15 4 16 5 18 7 19 8 19 10 19 11 17 10 14 9 12 7 9 5 6 1 3 -2 0 -7 -2 -11 -4 -15 -6 -20 -7 -23 -8 -27 -8 -29 -7 -31 ]
